idDiffusion	idLog	idAbonne
1462004	114619614	2086373976
1462004	114619615	1381485
1462004	114619616	1847145
1462004	114619617	1898137
1462004	114619618	1481613219
1462004	114619620	3023153
1462004	114619621	1786797
1462004	114619622	1501455219
1462004	114619623	1557597
3059164	114619624	341196
1462004	114619625	893378552
1462004	114619626	770293
1462004	114619627	1267172
1462004	114619628	1561728525
1462004	114619629	662032
1462004	114619630	1229474885
1462004	114619631	462682457
1462004	114619632	931215
1462004	114619633	13236484
1462004	114619634	1283226509
1462004	114619635	1286460553
1462004	114619636	13224993
1462004	114619637	2020843
1462004	114619638	3017985
1458601	114619639	1085582
1462004	114619640	1845103
1462004	114619641	1211462035
1462004	114619642	524078033
1462004	114619644	825110305
3059164	114619645	940554888
1462004	114619647	13277656
1462004	114619648	1258247
1462004	114619649	1518090454
1462004	114619650	943550614
1462004	114619651	2073181644
1462004	114619652	12900665
1462004	114619653	1539518
1462004	114619654	1593926
1462004	114619655	1276732824
1462004	114619656	1487576
1462004	114619657	1155030254
1462004	114619658	3008300
1462004	114619659	974576061
3059164	114619661	13081733
1462004	114619662	1943530
1462004	114619663	1110894
1462004	114619664	1756049415
1462004	114619665	1132760535
1462004	114619666	1721682997
1462004	114619668	340363
3059164	114619669	1085582
1462004	114619670	819407910
1462004	114619671	1526916
3059164	114619673	14850
1462004	114619674	1205127209
1462004	114619675	868347797
1462004	114619676	427771
1462004	114619678	2000861
1462004	114619680	1751210
1462004	114619681	2314725
1462004	114619683	976110
1462004	114619684	388102
1462004	114619685	868562
1462004	114619687	1415779212
1462004	114619688	3012181
1458601	114619689	940554888
1462004	114619690	1548387443
1462004	114619692	3014569
1462004	114619693	841152
1462004	114619694	2074667471
1462004	114619697	2072903512
1462004	114619698	689200
3059168	115214735	2304500
3059168	115214746	515739669
1461603	115214771	1556397
3059164	114619417	816350446
1462004	114619418	1214695081
1462004	114619419	1853021659
1462004	114619420	920995
1462004	114619421	1515074690
1462004	114619711	1066873697
3059164	114619712	960917661
3059167	115736197	12418
3059170	115736213	12418
1462004	115736231	12418
3059168	115737949	1839918862
3059165	115737973	1839918862
1458601	115737994	1521038
3059167	115738032	2329863
3059168	115190300	1708367
3059165	115190301	1569513
3059168	115190303	995045
1461603	115261220	2073409200
3059168	115261222	863913
1461603	115261223	2073409200
3059168	115189646	1891519
3059168	115189649	438274741
3059168	115189652	1699143
3059168	115189659	1613100
3059168	115189682	12925579
1458601	115189689	479286
3059168	115189691	1524774025
1461603	115189696	1524774025
3059168	115189705	13307598
3059168	115189707	1858355
3059170	115189708	1962284
1462004	115189709	12937304
3059168	115189710	13319151
3059168	115189714	1001886152
3059170	115189723	1624424
3059168	115189741	1762921
3059167	115189745	1014629
3059167	115189747	1197655
3059170	115189748	1197655
3059165	115189749	1197655
1462004	115189750	1197655
3059165	115189751	1624424
3059170	115189779	1014629
3059170	115189788	1966116
3059168	115189789	1569513
3059165	115189792	1873240
3059170	115189796	13223136
3059168	115189810	3012760
3059168	115189813	338742
3059167	115189814	338742
1458601	115189815	995305
1461603	115189816	1409162261
3059168	115189818	605587
1461603	115189821	1228908170
3059167	115189822	780152
3059168	115189823	1504782535
1461603	115189824	1504782535
3059168	115189825	515861995
3059168	115189826	1955281463
3059168	115189827	2667607
1461603	115189828	2667607
3059168	115189829	1769879
3059168	115189841	1708367
1461603	115189844	995045
1461603	115189845	977516
3059167	115189848	1500432
3059168	115189850	995045
3059167	115189851	995045
3059167	115189852	1769879
3059168	115189853	586928028
3059168	115189855	1335177216
3059168	115189856	1500432
1461603	115189857	1500432
3059168	115189858	13232496
1462004	114619451	983829366
1462004	114619452	1415779787
1462004	114619453	900365
1462004	114619455	13338921
1462004	114619456	584218
1462004	114619457	1837776
1462004	114619458	2723290
1462004	114619459	1666927606
1462004	114619460	1016925435
1462004	114619461	1577290
1462004	114619463	2410209
1462004	114619464	2283674
1462004	114619465	1323791
1458601	114619466	157726925
3059168	115190307	1708367
3059168	115190308	2092437
3059168	115190309	1569513
1461603	115190310	1962284
3059168	115190312	1488364042
1461603	115190313	354141
1461603	115190314	354141
3059168	115190316	1962284
3059167	115261012	1787547325
3059168	115261013	1767367
1461603	115261015	1787547325
3059168	115261016	1787547325
3059168	115261022	769120
3059170	115261029	906550
3059168	115261031	1482815
3059170	115261041	2765764
3059167	115261043	1014379106
3059168	115261046	384147
3059164	115261047	3028724
3059168	115261075	1973841855
1461603	115261077	1973841855
3059167	115261091	1973841855
3059167	115261092	13352417
3059170	115261093	1973841855
3059168	115261116	2033405
3059164	115261121	1973841855
3059168	115261122	536990
1458601	115261123	1973841855
3059162	115261125	1973841855
1458601	115261126	1059800
1462004	114619701	340973
1462004	114619702	971212594
1462004	114619705	1155342199
1462004	114619706	863452
1461603	115261178	536990
3059168	115261181	237882201
3059168	115261182	2055096662
3059168	115261189	3033119
3059167	115261195	2102157840
3059162	115261196	2073409200
1462004	114619468	1555596029
1462004	114619469	2457265
1462004	114619470	2672707
1462004	114619472	1073408535
3059162	114619473	13277099
1462004	114619474	1251305
1462004	114619475	2053899
1462004	114619476	1376975497
1462004	114619477	2865179
1462004	114619488	1528101122
1462004	114619489	937273214
1462004	114619490	1452446
1462004	114619491	420903
1462004	114619492	501925
1462004	114619493	1660380534
1462004	114619494	1620999
1462004	114619496	1805841
1462004	114619497	1079541887
1462004	114619498	636963
1462004	114619499	1052635442
1462004	114619500	3040101
1462004	114619501	2117039
1462004	114619502	788626
1462004	114619503	3034558
1462004	114619504	1229370017
1462004	114619505	993205826
1462004	114619506	1421349
1462004	114619507	1804406394
1462004	114619508	1296140798
1462004	114619509	581214
1462004	114619510	1690837810
3059164	114619511	12955533
1462004	114619512	2073550211
1462004	114619513	1043158982
1462004	114619514	437644
1462004	114619515	1524774169
1462004	114619516	12992969
1462004	114619517	1084099
1462004	114619518	1578601740
1462004	114619520	2777149
3059168	115199730	2066728
3059168	115199732	13325277
1461603	115199740	954401153
3059168	115199742	352954
3059168	115199759	877305
3059168	115199760	13005957
3059170	115199762	980685068
3059168	115199764	12921253
3059168	115199767	877305
3059167	115199768	12921253
3059167	115199769	1235959569
3059165	115199774	13182267
3059168	115199784	1695704
3059168	115199791	1399011
3059168	115199795	1561727798
3059165	115199796	877305
1461603	115199797	1561727798
3059168	115199799	1436656
3059170	115199800	954401153
1462004	115199809	1825122
3059168	115199820	1196808195
3059168	115199825	13088494
1461603	115199826	1749184089
3059168	115211672	1902655
1461603	115211677	2073596641
3059168	115211678	716458
3059167	115211679	3006334
3059165	115211691	2752780
3059162	115211693	2752780
3059168	115211714	13208332
3059168	115211716	1142577004
3059164	115211717	2752780
3059168	115211733	2231419
3059167	115211739	2231419
3059170	115211744	2231419
1462004	115211745	2231419
3059164	115211746	2231419
1461603	115211749	1685525
3059168	115211770	13133108
3059165	115211771	1681119435
3059168	115211783	350755
3059168	115211799	476851
1461603	115211807	778153
3059167	115211810	13062409
3059167	115211843	3027925
3059165	115211853	1214695278
3059168	115211855	1825967264
1461603	115211856	1825967264
3059165	115211857	1825967264
3059168	115211873	12902652
3059168	115211888	3042451
3059168	115211894	3022838
3059168	115211901	3020313
1461603	115211902	1442109608
3059170	115211903	1442109608
3059167	115211904	1442109608
3059168	115211926	383592
1461603	115211949	1361626
3059168	115211954	2704634
3059168	115212033	580055
3059168	115212040	13115877
3059170	115212041	1839073384
3059168	115212042	12975804
1461603	115212064	2072906611
3059168	115212087	1347458
3059168	115212088	13022215
3059168	115212112	1498059
1462004	115261244	3016820
3059168	115261257	1679868
1461603	115261261	1386252513
1461603	115261282	2072912202
1462004	114619525	776193258
1462004	114619526	2098963
1462004	114619527	2872154
1462004	114619528	1782923
1462004	114619530	12915037
1462004	114619531	490967
1462004	114619532	1273452306
1462004	114619533	13350940
1462004	114619534	2073440138
1462004	114619537	1774152
1462004	114619538	1769835519
1462004	114619539	393207
1462004	114619540	1082696064
1462004	114619541	1984961
1462004	114619542	1765257
1462004	114619543	660552
1462004	114619545	2288665
1462004	114619546	1305899954
1462004	114619548	79175117
3059164	114619549	1333084
1462004	114619550	1221095703
1462004	114619551	909760755
1462004	114619552	1259067796
1462004	114619554	587192777
1462004	114619555	1184589
1462004	114619556	678076
1462004	114619557	1511707843
1462004	114619558	13120182
3059162	114619559	13326614
1462004	114619561	1728998090
1462004	114619562	940554888
1462004	114619563	3044664
1462004	114619565	1547733
1462004	114619566	737698
1462004	114619567	846533531
3059164	114619568	2051472258
1462004	114619569	2400008
1462004	114619570	2723290
1462004	114619571	2873406
1462004	114619572	974402609
1462004	114619573	674112
3059168	115199621	1823891
3059162	115199624	980685068
3059167	115199668	1825122
3059170	115199674	1825122
3059168	115199678	13303849
3059162	115199684	2000966
3059162	115199690	2000966
3059162	115199691	2000966
3059168	115199693	13013853
3059164	115199694	2000966
3059168	115199695	345403
1461603	115199696	13013853
3059168	115199697	13013853
3059164	115199698	2000966
3059168	115199699	13122217
3059165	115199704	2000966
3059168	115199705	1196808195
3059170	115199708	2000966
3059168	115199710	1235959569
3059167	115199712	2000966
3059168	115199719	954401153
3059168	115199722	1498147105
1461603	115199725	2000966
3059168	115199726	2000966
1462004	114619479	1852346
1462004	114619480	2402800
1462004	114619481	1021091378
1462004	114619482	1013774136
1462004	114619483	930988522
3059164	114619484	1902487364
1462004	114619485	1598911986
1462004	114619486	519600
3059168	115599109	13172953
1461603	115599194	1193578555
1462004	114619522	1024211871
1462004	114619523	1101731141
3059167	115261286	11998
3059168	115261287	3020609
3059168	115261301	2323449
3059168	115261302	2323449
3059170	115149755	455351
3059168	115149757	2130160069
3059168	115149758	12892558
3059165	115149759	455351
1461603	115149765	1619678
3059168	115149779	1519852
3059167	115149782	455351
3059168	115149783	1413005
1461603	115149784	1413005
3059168	115149785	455351
1461603	115149786	1519852
1461603	115149820	13193570
3059167	115149821	13193570
3059168	115149838	2357451
3059168	115149839	992658
3059168	115149840	13193570
3059167	115149841	1498806358
1461603	115149842	13193570
1461603	115149847	1367867997
3059167	115149885	1498806358
3059168	115149917	1070081187
1461603	115149918	1070081187
1461603	115149920	1966640934
3059168	115149945	13339057
3059168	115149973	13055544
3059168	115149974	13038651
1461603	115149975	13038651
3059167	115149976	13038651
1461603	115149977	13055544
1462004	115149978	706557
3059167	115149979	13055544
3059165	115149980	13055544
3059168	115149981	846718706
1462004	115149982	13055544
3059165	115149984	13038651
1462004	115149986	13038651
3059167	115150001	13240008
1461603	115150006	13240008
3059170	115150027	12947276
3059168	115150029	2373805
3059165	115150030	12947276
3059164	115150031	12947276
3059168	115150105	13155139
3059164	115150106	412912
1461603	115150132	777853
3059168	115150139	777853
3059168	115150140	1108125746
3059167	115150162	1227966
3059170	115150163	1227966
1461603	115150181	1842553060
3059168	115150184	1800962275
3059164	115150215	12953575
1462004	115150217	12953575
3059165	115150228	12953575
3059168	115150238	12953575
3059170	115150239	12953575
1458601	115150240	12953575
3059162	115150241	12953575
3059168	115150243	1600458
3059168	115150317	13333692
3059168	115150321	655148
3059167	115150338	1235369765
3059168	115150369	13239052
3059168	115150374	3021117
